MAP,MAP Name,Molecule
map01100,Metabolic pathways,1.4.3.5
map01100,Metabolic pathways,3.1.3.5
map01100,Metabolic pathways,2.7.1.2
map01100,Metabolic pathways,3.1.3.36
map01100,Metabolic pathways,1.14.15.15
map01100,Metabolic pathways,4.6.1.1
map01100,Metabolic pathways,2.3.3.8
map01100,Metabolic pathways,1.4.4.2
map01100,Metabolic pathways,2.7.1.107
map01100,Metabolic pathways,3.1.4.4
map01100,Metabolic pathways,1.2.1.18
map01100,Metabolic pathways,1.13.11.53
map01100,Metabolic pathways,1.1.1.149
map01100,Metabolic pathways,1.7.1.7
map01100,Metabolic pathways,3.6.1.28
map01100,Metabolic pathways,1.3.1.93
map01100,Metabolic pathways,1.1.1.27
map01100,Metabolic pathways,6.3.2.51
map01100,Metabolic pathways,6.3.2.11
map01100,Metabolic pathways,2.6.1.52
map01100,Metabolic pathways,2.1.1.355
map01100,Metabolic pathways,6.1.1.17
map01100,Metabolic pathways,3.1.3.91
map01100,Metabolic pathways,2.1.1.4
map01100,Metabolic pathways,2.7.1.67
map01100,Metabolic pathways,2.7.7.23
map01100,Metabolic pathways,1.5.1.6
map01100,Metabolic pathways,1.13.11.6
map01100,Metabolic pathways,2.1.1.357
map01100,Metabolic pathways,4.4.1.1
map01100,Metabolic pathways,2.4.1.155
map01100,Metabolic pathways,2.1.2.1
map01100,Metabolic pathways,2.7.1.149
map01100,Metabolic pathways,2.4.1.206
map01100,Metabolic pathways,2.1.2.3
map01100,Metabolic pathways,2.4.1.41
map01100,Metabolic pathways,1.5.1.5
map01100,Metabolic pathways,2.5.1.6
map01100,Metabolic pathways,6.3.1.17
map01100,Metabolic pathways,2.6.1.2
map01100,Metabolic pathways,1.1.1.300
map01100,Metabolic pathways,2.4.1.-
map01100,Metabolic pathways,2.7.9.3
map01100,Metabolic pathways,1.1.1.40
map01100,Metabolic pathways,3.5.1.14
map01100,Metabolic pathways,3.5.4.6
map01100,Metabolic pathways,3.2.1.35
map01100,Metabolic pathways,4.2.1.-
map01100,Metabolic pathways,1.4.3.4
map01100,Metabolic pathways,1.3.1.24
map01100,Metabolic pathways,5.4.2.3
map01100,Metabolic pathways,4.4.1.5
map01100,Metabolic pathways,1.1.1.184
map01100,Metabolic pathways,4.3.2.1
map01100,Metabolic pathways,3.2.1.31
map01100,Metabolic pathways,3.6.1.23
map01100,Metabolic pathways,2.4.1.1
map01100,Metabolic pathways,1.14.15.4
map01100,Metabolic pathways,5.3.1.8
map01100,Metabolic pathways,4.3.2.9
map01100,Metabolic pathways,2.5.1.1
map01100,Metabolic pathways,1.1.1.44
map01100,Metabolic pathways,3.1.4.53
map01100,Metabolic pathways,1.5.1.34
map01100,Metabolic pathways,2.3.1.9
map01100,Metabolic pathways,2.7.6.1
map01100,Metabolic pathways,1.2.1.31
map01100,Metabolic pathways,6.4.1.3
map01100,Metabolic pathways,3.1.4.35
map01100,Metabolic pathways,2.7.7.41
map01100,Metabolic pathways,6.3.4.9
map01100,Metabolic pathways,2.3.1.87
map01100,Metabolic pathways,1.3.8.8
map01100,Metabolic pathways,1.3.8.7
map01100,Metabolic pathways,1.3.8.9
map01100,Metabolic pathways,2.3.1.16
map01100,Metabolic pathways,1.3.8.1
map01100,Metabolic pathways,2.3.1.-
map01100,Metabolic pathways,4.2.1.3
map01100,Metabolic pathways,1.3.3.6
map01100,Metabolic pathways,3.1.3.2
map01100,Metabolic pathways,3.1.3.25
map01100,Metabolic pathways,3.5.1.15
map01100,Metabolic pathways,3.5.4.4
map01100,Metabolic pathways,3.1.4.11
map01100,Metabolic pathways,1.1.1.1
map01100,Metabolic pathways,1.1.1.284
map01100,Metabolic pathways,2.7.1.20
map01100,Metabolic pathways,1.2.1.12
map01100,Metabolic pathways,4.3.2.2
map01100,Metabolic pathways,6.3.4.4
map01100,Metabolic pathways,3.2.1.22
map01100,Metabolic pathways,2.6.1.44
map01100,Metabolic pathways,3.13.2.1
map01100,Metabolic pathways,3.1.3.1
map01100,Metabolic pathways,2.3.1.37
map01100,Metabolic pathways,1.2.1.36
map01100,Metabolic pathways,1.2.1.3
map01100,Metabolic pathways,1.2.1.5
map01100,Metabolic pathways,4.1.2.13
map01100,Metabolic pathways,1.1.1.21
map01100,Metabolic pathways,1.13.11.31
map01100,Metabolic pathways,1.13.11.-
map01100,Metabolic pathways,1.13.11.33
map01100,Metabolic pathways,1.13.11.34
map01100,Metabolic pathways,3.1.1.3
map01100,Metabolic pathways,6.2.1.2
map01100,Metabolic pathways,1.4.3.21
map01100,Metabolic pathways,1.11.1.7
map01100,Metabolic pathways,2.4.1.134
map01100,Metabolic pathways,1.2.3.1
map01100,Metabolic pathways,2.4.2.7
map01100,Metabolic pathways,3.5.3.1
map01100,Metabolic pathways,2.4.2.31
map01100,Metabolic pathways,3.1.6.12
map01100,Metabolic pathways,3.1.6.8
map01100,Metabolic pathways,3.5.1.23
map01100,Metabolic pathways,6.3.4.5
map01100,Metabolic pathways,7.2.2.19
map01100,Metabolic pathways,7.1.2.2
map01100,Metabolic pathways,4.2.1.18
map01100,Metabolic pathways,2.3.1.65
map01100,Metabolic pathways,2.6.1.42
map01100,Metabolic pathways,1.2.4.4
map01100,Metabolic pathways,3.2.1.23
map01100,Metabolic pathways,2.1.1.5
map01100,Metabolic pathways,2.1.1.354
map01100,Metabolic pathways,3.2.2.6
map01100,Metabolic pathways,5.4.2.4
map01100,Metabolic pathways,4.2.1.1
map01100,Metabolic pathways,1.11.1.6
map01100,Metabolic pathways,4.2.1.22
map01100,Metabolic pathways,3.6.1.5
map01100,Metabolic pathways,3.6.1.-
map01100,Metabolic pathways,1.13.11.20
map01100,Metabolic pathways,3.1.1.13
map01100,Metabolic pathways,2.7.1.32
map01100,Metabolic pathways,2.3.1.199
map01100,Metabolic pathways,2.7.3.2
map01100,Metabolic pathways,2.7.7.43
map01100,Metabolic pathways,2.1.1.6
map01100,Metabolic pathways,1.14.99.60
map01100,Metabolic pathways,1.3.3.3
map01100,Metabolic pathways,2.3.3.1
map01100,Metabolic pathways,2.7.7.15
map01100,Metabolic pathways,1.14.15.6
map01100,Metabolic pathways,1.14.14.19
map01100,Metabolic pathways,1.14.14.14
map01100,Metabolic pathways,1.14.14.16
map01100,Metabolic pathways,1.14.15.16
map01100,Metabolic pathways,1.14.14.-
map01100,Metabolic pathways,1.14.15.18
map01100,Metabolic pathways,1.14.14.154
map01100,Metabolic pathways,1.14.14.23
map01100,Metabolic pathways,1.14.14.139
map01100,Metabolic pathways,1.4.3.3
map01100,Metabolic pathways,1.14.17.1
map01100,Metabolic pathways,2.3.1.168
map01100,Metabolic pathways,2.7.1.74
map01100,Metabolic pathways,4.2.1.96
map01100,Metabolic pathways,5.3.3.12
map01100,Metabolic pathways,4.1.1.28
map01100,Metabolic pathways,1.14.19.17
map01100,Metabolic pathways,2.3.1.20
map01100,Metabolic pathways,1.3.1.21
map01100,Metabolic pathways,1.5.1.3
map01100,Metabolic pathways,1.8.1.4
map01100,Metabolic pathways,2.1.1.37
map01100,Metabolic pathways,2.7.8.15
map01100,Metabolic pathways,2.4.1.83
map01100,Metabolic pathways,5.3.3.5
map01100,Metabolic pathways,4.2.1.11
map01100,Metabolic pathways,3.3.2.10
map01100,Metabolic pathways,3.1.2.12
map01100,Metabolic pathways,2.1.1.367
map01100,Metabolic pathways,2.4.1.224
map01100,Metabolic pathways,3.2.1.114
map01100,Metabolic pathways,2.1.1.8
map01100,Metabolic pathways,2.1.1.356
map01100,Metabolic pathways,6.2.1.3
map01100,Metabolic pathways,3.7.1.2
map01100,Metabolic pathways,2.3.1.85
map01100,Metabolic pathways,3.1.3.11
map01100,Metabolic pathways,2.5.1.21
map01100,Metabolic pathways,4.98.1.1
map01100,Metabolic pathways,4.2.1.2
map01100,Metabolic pathways,3.6.1.29
map01100,Metabolic pathways,3.1.3.4
map01100,Metabolic pathways,1.14.13.8
map01100,Metabolic pathways,6.3.2.17
map01100,Metabolic pathways,2.1.2.5
map01100,Metabolic pathways,2.4.1.69
map01100,Metabolic pathways,2.4.1.152
map01100,Metabolic pathways,3.2.1.207
map01100,Metabolic pathways,3.1.3.9
map01100,Metabolic pathways,1.1.1.49
map01100,Metabolic pathways,3.2.1.20
map01100,Metabolic pathways,4.1.1.15
map01100,Metabolic pathways,3.2.1.46
map01100,Metabolic pathways,2.4.1.92
map01100,Metabolic pathways,2.7.7.12
map01100,Metabolic pathways,2.1.1.2
map01100,Metabolic pathways,6.3.4.13
map01100,Metabolic pathways,3.2.1.45
map01100,Metabolic pathways,3.5.4.16
map01100,Metabolic pathways,2.4.1.102
map01100,Metabolic pathways,2.4.1.150
map01100,Metabolic pathways,3.5.4.3
map01100,Metabolic pathways,2.6.1.16
map01100,Metabolic pathways,2.4.1.87
map01100,Metabolic pathways,2.4.1.22
map01100,Metabolic pathways,2.3.2.2
map01100,Metabolic pathways,2.7.1.30
map01100,Metabolic pathways,6.3.2.2
map01100,Metabolic pathways,2.7.1.6
map01100,Metabolic pathways,6.3.1.2
map01100,Metabolic pathways,3.1.2.6
map01100,Metabolic pathways,3.5.1.2
map01100,Metabolic pathways,1.4.1.3
map01100,Metabolic pathways,2.1.1.20
map01100,Metabolic pathways,2.6.1.1
map01100,Metabolic pathways,5.3.1.9
map01100,Metabolic pathways,3.1.4.50
map01100,Metabolic pathways,1.11.1.9
map01100,Metabolic pathways,1.8.1.7
map01100,Metabolic pathways,6.3.2.3
map01100,Metabolic pathways,5.2.1.2
map01100,Metabolic pathways,4.6.1.2
map01100,Metabolic pathways,2.7.4.8
map01100,Metabolic pathways,2.4.1.11
map01100,Metabolic pathways,1.1.1.62
map01100,Metabolic pathways,1.1.1.35
map01100,Metabolic pathways,4.3.1.3
map01100,Metabolic pathways,1.1.3.15
map01100,Metabolic pathways,4.4.1.17
map01100,Metabolic pathways,4.1.1.22
map01100,Metabolic pathways,3.2.1.52
map01100,Metabolic pathways,1.13.11.5
map01100,Metabolic pathways,2.7.1.1
map01100,Metabolic pathways,2.5.1.61
map01100,Metabolic pathways,4.1.3.4
map01100,Metabolic pathways,1.1.1.34
map01100,Metabolic pathways,2.3.3.10
map01100,Metabolic pathways,1.14.14.18
map01100,Metabolic pathways,3.2.1.166
map01100,Metabolic pathways,1.13.11.27
map01100,Metabolic pathways,2.4.2.8
map01100,Metabolic pathways,1.1.1.146
map01100,Metabolic pathways,1.1.1.64
map01100,Metabolic pathways,3.5.1.-
map01100,Metabolic pathways,1.1.1.42
map01100,Metabolic pathways,1.1.1.41
map01100,Metabolic pathways,1.13.11.52
map01100,Metabolic pathways,3.1.6.13
map01100,Metabolic pathways,3.2.1.76
map01100,Metabolic pathways,3.1.3.57
map01100,Metabolic pathways,3.1.3.86
map01100,Metabolic pathways,4.1.1.6
map01100,Metabolic pathways,2.4.99.18
map01100,Metabolic pathways,3.6.1.66
map01100,Metabolic pathways,2.7.1.3
map01100,Metabolic pathways,3.4.11.2
map01100,Metabolic pathways,2.4.2.-
map01100,Metabolic pathways,5.4.99.7
map01100,Metabolic pathways,3.3.2.6
map01100,Metabolic pathways,4.4.1.20
map01100,Metabolic pathways,4.2.1.24
map01100,Metabolic pathways,1.14.11.1
map01100,Metabolic pathways,3.1.3.48
map01100,Metabolic pathways,2.7.1.105
map01100,Metabolic pathways,3.1.2.27
map01100,Metabolic pathways,3.1.3.56
map01100,Metabolic pathways,5.1.99.4
map01100,Metabolic pathways,3.1.2.2
map01100,Metabolic pathways,3.2.1.113
map01100,Metabolic pathways,2.7.4.6
map01100,Metabolic pathways,2.4.1.101
map01100,Metabolic pathways,2.4.1.144
map01100,Metabolic pathways,5.3.2.1
map01100,Metabolic pathways,3.1.3.62
map01100,Metabolic pathways,2.8.1.12
map01100,Metabolic pathways,1.1.1.37
map01100,Metabolic pathways,7.1.1.9
map01100,Metabolic pathways,7.1.1.2
map01100,Metabolic pathways,1.5.1.15
map01100,Metabolic pathways,1.5.1.53
map01100,Metabolic pathways,3.1.3.64
map01100,Metabolic pathways,5.4.99.2
map01100,Metabolic pathways,2.7.1.36
map01100,Metabolic pathways,3.2.1.49
map01100,Metabolic pathways,2.3.1.5
map01100,Metabolic pathways,3.2.1.18
map01100,Metabolic pathways,2.8.1.7
map01100,Metabolic pathways,1.6.5.2
map01100,Metabolic pathways,2.1.1.1
map01100,Metabolic pathways,1.6.1.2
map01100,Metabolic pathways,1.14.13.39
map01100,Metabolic pathways,1.1.1.170
map01100,Metabolic pathways,2.6.1.13
map01100,Metabolic pathways,4.1.1.17
map01100,Metabolic pathways,1.2.4.2
map01100,Metabolic pathways,2.1.3.3
map01100,Metabolic pathways,1.14.11.2
map01100,Metabolic pathways,1.14.16.1
map01100,Metabolic pathways,4.1.1.32
map01100,Metabolic pathways,6.4.1.1
map01100,Metabolic pathways,3.1.4.17
map01100,Metabolic pathways,1.2.4.1
map01100,Metabolic pathways,3.1.4.1
map01100,Metabolic pathways,3.1.4.39
map01100,Metabolic pathways,2.1.1.17
map01100,Metabolic pathways,2.7.1.11
map01100,Metabolic pathways,5.4.2.11
map01100,Metabolic pathways,2.7.2.3
map01100,Metabolic pathways,2.4.1.198
map01100,Metabolic pathways,2.7.1.154
map01100,Metabolic pathways,2.7.1.153
map01100,Metabolic pathways,2.7.1.150
map01100,Metabolic pathways,2.7.1.68
map01100,Metabolic pathways,2.7.1.40
map01100,Metabolic pathways,3.1.1.4
map01100,Metabolic pathways,1.14.11.4
map01100,Metabolic pathways,2.1.1.28
map01100,Metabolic pathways,2.4.2.1
map01100,Metabolic pathways,1.3.3.4
map01100,Metabolic pathways,3.1.2.22
map01100,Metabolic pathways,1.5.5.2
map01100,Metabolic pathways,1.5.3.1
map01100,Metabolic pathways,2.7.8.-
map01100,Metabolic pathways,3.1.3.16
map01100,Metabolic pathways,5.3.99.2
map01100,Metabolic pathways,4.1.1.33
map01100,Metabolic pathways,1.5.8.3
map01100,Metabolic pathways,2.7.1.23
map01100,Metabolic pathways,5.3.99.4
map01100,Metabolic pathways,1.14.99.1
map01100,Metabolic pathways,1.14.11.8
map01100,Metabolic pathways,4.2.3.12
map01100,Metabolic pathways,3.1.1.23
map01100,Metabolic pathways,6.3.2.41
map01100,Metabolic pathways,1.1.1.315
map01100,Metabolic pathways,5.1.3.8
map01100,Metabolic pathways,3.1.1.17
map01100,Metabolic pathways,3.1.1.64
map01100,Metabolic pathways,5.3.1.6
map01100,Metabolic pathways,1.17.4.1
map01100,Metabolic pathways,2.3.1.57
map01100,Metabolic pathways,1.14.19.1
map01100,Metabolic pathways,2.3.1.176
map01100,Metabolic pathways,1.1.1.14
map01100,Metabolic pathways,1.8.3.4
map01100,Metabolic pathways,4.1.2.27
map01100,Metabolic pathways,2.4.3.1
map01100,Metabolic pathways,2.4.3.6
map01100,Metabolic pathways,2.4.3.2
map01100,Metabolic pathways,2.4.3.3
map01100,Metabolic pathways,2.4.3.7
map01100,Metabolic pathways,2.4.3.8
map01100,Metabolic pathways,2.4.3.9
map01100,Metabolic pathways,3.1.4.12
map01100,Metabolic pathways,2.5.1.22
map01100,Metabolic pathways,2.7.1.91
map01100,Metabolic pathways,1.1.1.153
map01100,Metabolic pathways,2.3.1.50
map01100,Metabolic pathways,1.14.14.17
map01100,Metabolic pathways,2.4.1.131
map01100,Metabolic pathways,2.5.1.16
map01100,Metabolic pathways,2.4.1.142
map01100,Metabolic pathways,2.1.1.360
map01100,Metabolic pathways,2.7.8.27
map01100,Metabolic pathways,2.8.2.4
map01100,Metabolic pathways,2.4.1.258
map01100,Metabolic pathways,1.3.1.3
map01100,Metabolic pathways,2.3.1.286
map01100,Metabolic pathways,1.5.1.2
map01100,Metabolic pathways,3.1.6.2
map01100,Metabolic pathways,6.2.1.4
map01100,Metabolic pathways,2.3.1.23
map01100,Metabolic pathways,2.9.1.2
map01100,Metabolic pathways,2.7.1.33
map01100,Metabolic pathways,1.8.3.1
map01100,Metabolic pathways,1.13.11.19
map01100,Metabolic pathways,1.2.1.88
map01100,Metabolic pathways,6.1.1.10
map01100,Metabolic pathways,2.7.8.2
map01100,Metabolic pathways,5.1.3.19
map01100,Metabolic pathways,2.2.1.2
map01100,Metabolic pathways,5.3.99.5
map01100,Metabolic pathways,2.7.1.82
map01100,Metabolic pathways,1.2.1.24
map01100,Metabolic pathways,2.4.1.312
map01100,Metabolic pathways,2.7.1.35
map01100,Metabolic pathways,1.14.16.4
map01100,Metabolic pathways,2.4.2.61
map01100,Metabolic pathways,2.7.7.9
map01100,Metabolic pathways,2.4.2.26
map01100,Metabolic pathways,2.3.1.1
map01100,Metabolic pathways,2.1.1.49
map01100,Metabolic pathways,2.4.1.143
map01100,Metabolic pathways,1.1.99.2
map01100,Metabolic pathways,1.14.13.-
map01100,Metabolic pathways,2.4.1.109
map01100,Metabolic pathways,4.2.1.48
map01100,Metabolic pathways,2.7.1.159
map01100,Metabolic pathways,2.3.1.51
map01100,Metabolic pathways,4.2.1.47
map01100,Metabolic pathways,1.14.16.2
map01100,Metabolic pathways,2.4.1.133
map01100,Metabolic pathways,2.7.1.21
map01100,Metabolic pathways,2.2.1.1
map01100,Metabolic pathways,1.1.99.1
map01100,Metabolic pathways,2.7.4.9
map01100,Metabolic pathways,5.3.1.1
map01100,Metabolic pathways,1.11.1.8
map01100,Metabolic pathways,2.8.1.1
map01100,Metabolic pathways,1.1.1.271
map01100,Metabolic pathways,2.7.4.14
map01100,Metabolic pathways,2.1.1.45
map01100,Metabolic pathways,1.14.18.1
map01100,Metabolic pathways,1.14.18.-
map01100,Metabolic pathways,2.4.1.80
map01100,Metabolic pathways,1.1.1.22
map01100,Metabolic pathways,2.4.1.47
map01100,Metabolic pathways,2.7.1.48
map01100,Metabolic pathways,2.4.2.10
map01100,Metabolic pathways,1.7.3.3
map01100,Metabolic pathways,2.4.2.3
map01100,Metabolic pathways,4.1.1.37
map01100,Metabolic pathways,4.2.1.75
map01100,Metabolic pathways,3.5.1.92
map01100,Metabolic pathways,6.3.4.21
map01100,Metabolic pathways,2.3.1.39
map01100,Metabolic pathways,2.7.1.138
map01100,Metabolic pathways,2.4.1.260
map01100,Metabolic pathways,1.17.1.4
map01100,Metabolic pathways,2.7.1.137
map01100,Metabolic pathways,2.1.1.361
map01100,Metabolic pathways,3.1.-.-
map01100,Metabolic pathways,2.4.3.-
map01100,Metabolic pathways,3.1.1.32
map01100,Metabolic pathways,2.1.1.362
map01100,Metabolic pathways,2.7.1.28
map01100,Metabolic pathways,2.7.1.22
map01100,Metabolic pathways,1.17.99.9
